id,effect,type,model
220480,1.226348652,I,ITA
0022049A,0.761511663,I,ITA
220500,0.981063583,I,ITA
220630,1.527296969,I,ITA
0022069A,0.816734498,I,ITA
0022072A,0.478392889,I,ITA
220730,0.608371271,I,ITA
0022076A,0.710954931,I,ITA
220810,0.987705335,I,ITA
0022089A,1.38241177,I,ITA
0022090A,2.334324003,I,ITA
0022091A,1.517314524,I,ITA
0022094A,1.017948949,I,ITA
0022099A,0.752024303,I,ITA
0022101A,1.872091347,I,ITA
0022121A,0.815454331,I,ITA
0022125A,0.86348737,I,ITA
0022126A,0.747034251,I,ITA
0022132A,0.894893169,I,ITA
221330,0.583792159,I,ITA
0022146A,0.782839639,I,ITA
221560,1.118544272,I,ITA
221600,1.539522663,I,ITA
0022162A,1.327662409,I,ITA
0022168A,0.734771343,I,ITA
221720,0.9599992,I,ITA
0022173A,1.768590154,I,ITA
0022175A,1.451519149,I,ITA
221800,0.615929498,I,ITA
221870,1.253138816,I,ITA
221960,0.595984814,I,ITA
0022198A,1.741184009,I,ITA
222040,0.811958858,I,ITA
0022206A,1.406752511,I,ITA
222089,1.82501545,I,ITA
222099,1.735511937,I,ITA
230022,1.289553868,I,ITA
230031,1.140899266,I,ITA
230052,0.684259664,I,ITA
230060,1.025485899,I,ITA
230070,1.195178922,I,ITA
230110,0.827842836,I,ITA
230120,1.336654638,I,ITA
230130,0.600365421,I,ITA
230150,0.917626624,I,ITA
230160,1.373341465,I,ITA
230180,1.493365056,I,ITA
230190,0.774651315,I,ITA
230230,1.186921216,I,ITA
230240,1.647384752,I,ITA
230250,0.810931069,I,ITA
230260,1.062654726,I,ITA
230270,1.487270951,I,ITA
230280,0.823463241,I,ITA
230290,1.584150797,I,ITA
230351,0.809850731,I,ITA
230370,1.377371513,I,ITA
230380,1.090156355,I,ITA
230392,0.606174463,I,ITA
230410,0.847497896,I,ITA
230420,0.695720682,I,ITA
230430,1.162904014,I,ITA
230440,0.781948567,I,ITA
230451,0.845521367,I,ITA
230460,1.596772046,I,ITA
230472,0.924780918,I,ITA
230490,0.636557802,I,ITA
230510,1.437193619,I,ITA
230570,0.817367652,I,ITA
230580,0.777828707,I,ITA
230590,1.771515865,I,ITA
230600,0.673827672,I,ITA
230610,1.450784629,I,ITA
230620,1.562217173,I,ITA
230630,0.90121883,I,ITA
230640,0.945930601,I,ITA
230650,1.072888076,I,ITA
230670,0.764758878,I,ITA
230680,0.949594336,I,ITA
230690,1.326027741,I,ITA
230700,1.053932184,I,ITA
230710,0.60932909,I,ITA
230720,0.933243624,I,ITA
230730,0.981751759,I,ITA
230740,1.325364072,I,ITA
230760,1.310357102,I,ITA
230770,0.643755574,I,ITA
230780,1.07701561,I,ITA
230790,1.050661146,I,ITA
230830,1.552990076,I,ITA
230840,1.360611959,I,ITA
230850,0.758410172,I,ITA
230860,1.077953726,I,ITA
230870,1.535026152,I,ITA
230880,0.789125515,I,ITA
230900,1.404458418,I,ITA
230910,0.962323301,I,ITA
230920,1.477439642,I,ITA
230940,1.341839704,I,ITA
230960,0.704458073,I,ITA
230979,0.963116273,I,ITA
231010,1.185866784,I,ITA
231020,0.936516307,I,ITA
231030,1.318821429,I,ITA
231091,1.360820967,I,ITA
231102,1.269870424,I,ITA
231132,1.089870253,I,ITA
231144,0.978934093,I,ITA
231151,0.885016028,I,ITA
231160,0.971244704,I,ITA
231170,0.782704874,I,ITA
231180,0.902682762,I,ITA
231200,1.061557974,I,ITA
231290,0.692437266,I,ITA
231300,0.671155152,I,ITA
231320,1.075487627,I,ITA
231330,1.322819244,I,ITA
231340,1.074037882,I,ITA
0023159A,1.084002503,I,ITA
231600,1.053541552,I,ITA
0023162A,1.550118317,I,ITA
231630,1.311246547,I,ITA
231730,1.115218176,I,ITA
0023176A,0.700306673,I,ITA
231780,0.8063023,I,ITA
231800,1.952836977,I,ITA
0023181A,1.068864686,I,ITA
231820,0.773814941,I,ITA
0023188A,0.390430632,I,ITA
231890,1.751486449,I,ITA
0023195A,1.175027715,I,ITA
231970,1.088466729,I,ITA
231990,1.225162256,I,ITA
232000,1.717686198,I,ITA
0023203A,1.012060943,I,ITA
240010,1.133440241,I,ITA
240020,0.742066347,I,ITA
240050,0.616543049,I,ITA
240072,0.795398587,I,ITA
240080,0.918958389,I,ITA
240091,0.937329188,I,ITA
240101,1.048190951,I,ITA
240112,1.251075621,I,ITA
240130,0.853335162,I,ITA
240140,0.803570249,I,ITA
240161,0.998428695,I,ITA
240171,1.324731487,I,ITA
240180,0.626980126,I,ITA
240190,1.367571719,I,ITA
240200,0.711151475,I,ITA
240242,0.811718641,I,ITA
240260,1.475988759,I,ITA
240280,0.437027383,I,ITA
240290,0.914049145,I,ITA
240300,1.504372753,I,ITA
240330,0.821665531,I,ITA
240340,0.752045838,I,ITA
240350,0.506307297,I,ITA
240360,0.739364754,I,ITA
240370,1.233717098,I,ITA
240380,0.709763523,I,ITA
240390,1.041476036,I,ITA
240400,0.753536609,I,ITA
240411,0.745871597,I,ITA
240412,0.715880488,I,ITA
240421,0.737343607,I,ITA
240422,0.626614592,I,ITA
240430,0.694846537,I,ITA
240470,1.006080042,I,ITA
240480,0.696283523,I,ITA
240490,1.311809576,I,ITA
240500,0.731005622,I,ITA
240510,1.23612386,I,ITA
240522,0.786903863,I,ITA
240530,0.609654985,I,ITA
240540,0.83994046,I,ITA
240560,1.220323568,I,ITA
240570,1.435574763,I,ITA
240580,1.307771694,I,ITA
240590,0.538612236,I,ITA
240610,0.760798535,I,ITA
240620,0.688155896,I,ITA
240630,0.767659823,I,ITA
240660,1.028624833,I,ITA
240670,0.595759148,I,ITA
240680,0.778209005,I,ITA
240692,1.224740465,I,ITA
240720,0.705665891,I,ITA
240739,1.446820272,I,ITA
240750,1.243479805,I,ITA
240760,0.954989269,I,ITA
240780,1.146033345,I,ITA
240790,1.107312038,I,ITA
240800,1.531464586,I,ITA
240840,1.481294262,I,ITA
240860,0.630150446,I,ITA
240870,1.420533376,I,ITA
240890,0.717408038,I,ITA
240910,0.793497297,I,ITA
240930,1.468202546,I,ITA
240940,0.804169539,I,ITA
240950,0.967817874,I,ITA
240960,0.657841666,I,ITA
240973,0.727619472,I,ITA
240981,0.680799388,I,ITA
240991,0.672350563,I,ITA
241011,1.150030307,I,ITA
241040,0.926108439,I,ITA
241050,1.223316935,I,ITA
241060,0.433251213,I,ITA
241070,1.019967067,I,ITA
241080,0.852831271,I,ITA
241093,0.658496033,I,ITA
241100,1.321248105,I,ITA
241131,0.666093948,I,ITA
241141,1.340905275,I,ITA
241161,0.837675206,I,ITA
241172,0.880878267,I,ITA
241180,0.834063089,I,ITA
0025060A,0.898010028,I,ITA
0025061A,0.692210394,I,ITA
250620,1.024098179,I,ITA
0025089A,1.667090386,I,ITA
250920,1.227180946,I,ITA
250940,0.920597855,I,ITA
260110,1.288090601,I,ITA
260130,0.667912812,I,ITA
260140,0.747118483,I,ITA
260160,0.721949015,I,ITA
260170,0.986258136,I,ITA
260181,1.227691793,I,ITA
260210,1.144511706,I,ITA
260222,0.738929448,I,ITA
260230,0.823296316,I,ITA
260240,0.505939288,I,ITA
260259,0.600652414,I,ITA
260260,0.500222335,I,ITA
260272,1.327793426,I,ITA
260290,0.618300925,I,ITA
260300,0.708098692,I,ITA
260311,0.872510633,I,ITA
260323,0.968428896,I,ITA
260330,0.491768458,I,ITA
260340,0.785276372,I,ITA
260350,1.256949046,I,ITA
260372,0.940309474,I,ITA
260380,0.835466105,I,ITA
260390,0.827202508,I,ITA
260400,0.651407208,I,ITA
260419,0.747160006,I,ITA
260430,0.83115188,I,ITA
260440,0.89921263,I,ITA
260450,0.599979613,I,ITA
260460,1.042943835,I,ITA
260470,1.275127871,I,ITA
260480,1.308359471,I,ITA
260490,0.920445671,I,ITA
260500,1.06352824,I,ITA
260510,0.846966822,I,ITA
260520,0.680265368,I,ITA
260530,1.214353542,I,ITA
260540,1.244659204,I,ITA
260551,0.810995628,I,ITA
260560,1.207604748,I,ITA
260570,1.03806157,I,ITA
260580,0.728580491,I,ITA
260590,1.033219937,I,ITA
260600,1.282624925,I,ITA
260610,0.531346212,I,ITA
260621,0.980235322,I,ITA
260630,1.023500358,I,ITA
260640,0.792356306,I,ITA
260650,1.655673912,I,ITA
260660,0.888592344,I,ITA
260670,0.885916848,I,ITA
260680,1.072968286,I,ITA
260690,1.154104785,I,ITA
260700,1.064633203,I,ITA
260710,1.152780796,I,ITA
260720,1.129227124,I,ITA
260730,0.883970349,I,ITA
260740,0.919176488,I,ITA
260750,0.939192086,I,ITA
260760,0.903528076,I,ITA
260770,1.180281813,I,ITA
260780,1.70167234,I,ITA
260790,1.159252068,I,ITA
260800,0.893828453,I,ITA
260810,1.297857767,I,ITA
260820,0.711599972,I,ITA
260830,1.013165847,I,ITA
260840,0.862830426,I,ITA
260850,0.769327972,I,ITA
260860,0.44097249,I,ITA
260870,1.673082448,I,ITA
260880,1.072134433,I,ITA
260890,0.892313321,I,ITA
260900,0.804356476,I,ITA
260911,0.923908462,I,ITA
260920,0.983000761,I,ITA
260930,1.16972819,I,ITA
260940,1.355781948,I,ITA
260950,1.087752549,I,ITA
260962,0.886258664,I,ITA
260970,1.639278987,I,ITA
260980,1.060110446,I,ITA
260990,1.198827454,I,ITA
261000,1.426530037,I,ITA
261010,1.082477093,I,ITA
261020,1.363680436,I,ITA
261030,1.02924479,I,ITA
261050,1.1347356,I,ITA
261069,1.433904967,I,ITA
261070,0.844571736,I,ITA
261082,0.974384181,I,ITA
261090,1.64853967,I,ITA
261100,0.854732894,I,ITA
261110,1.495973861,I,ITA
261120,1.479650514,I,ITA
261130,0.649366643,I,ITA
261140,1.543448683,I,ITA
261150,0.754399315,I,ITA
261160,1.20755134,I,ITA
261170,1.505677911,I,ITA
261180,1.035915449,I,ITA
261190,1.702055872,I,ITA
261200,1.617255108,I,ITA
261210,0.731866072,I,ITA
261230,1.571057166,I,ITA
261240,0.758186401,I,ITA
261250,0.613583909,I,ITA
261260,1.539972121,I,ITA
261270,1.438642617,I,ITA
261280,1.079706686,I,ITA
261291,0.593232559,I,ITA
261300,0.659134989,I,ITA
261319,1.725584713,I,ITA
261321,0.800298853,I,ITA
261322,0.65714294,I,ITA
261330,0.879894665,I,ITA
261351,1.00393732,I,ITA
261352,0.834412396,I,ITA
261362,0.930939892,I,ITA
261380,0.389691342,I,ITA
261390,0.940907117,I,ITA
261400,0.60302962,I,ITA
261410,0.660641216,I,ITA
261420,1.311417481,I,ITA
261430,0.877177181,I,ITA
261440,1.298908515,I,ITA
261450,0.555494605,I,ITA
261460,0.913170562,I,ITA
261481,0.965132544,I,ITA
261492,1.291189708,I,ITA
261500,1.398354176,I,ITA
261510,1.586024576,I,ITA
261520,1.189830593,I,ITA
261560,1.459030439,I,ITA
261570,1.57023076,I,ITA
261580,1.013749767,I,ITA
261590,0.703283073,I,ITA
261600,1.158558718,I,ITA
261610,1.452262695,I,ITA
261620,1.340058476,I,ITA
261630,0.82327528,I,ITA
261651,0.489584066,I,ITA
261652,1.560902624,I,ITA
261660,0.814763827,I,ITA
261671,0.818234008,I,ITA
261680,0.803548468,I,ITA
261709,0.934199807,I,ITA
261720,1.5059868,I,ITA
261730,0.899387312,I,ITA
261750,0.689170427,I,ITA
262002,0.893055808,I,ITA
262012,0.80421862,I,ITA
262020,0.681818529,I,ITA
00TA0099,1.089043545,I,ITA
00TA0139,0.968523296,I,ITA
00TA0179,1.182576217,I,ITA
00TA0209,0.897541038,I,ITA
00TA0219,0.758054641,I,ITA
00TA0229,0.899049122,I,ITA
00TB0019,1.354984798,I,ITA
00TB0029,1.065359447,I,ITA
00TB0039,1.211334781,I,ITA
00TB0049,1.612335434,I,ITA
00TB0059,1.642538909,I,ITA
00TB0069,0.766428183,I,ITA
00TB0089,0.74509419,I,ITA
00TB0099,0.933118577,I,ITA
00TB0109,1.442423465,I,ITA
00TB0119,1.258470656,I,ITA
00TB0129,1.001261593,I,ITA
00TB0139,1.367651424,I,ITA
00TB0149,1.568430434,I,ITA
00TB0159,1.008117049,I,ITA
00TB0169,1.293650667,I,ITA
00TB0189,0.676996994,I,ITA
00TB0199,1.217272519,I,ITA
00TB0209,1.177486982,I,ITA
00TB0219,0.536796241,I,ITA
00TB0229,1.425259156,I,ITA
00TB0239,0.667757152,I,ITA
00TB0249,0.804103459,I,ITA
00TB0269,1.187425762,I,ITA
00TB0279,0.991674014,I,ITA
00TB0289,0.792588607,I,ITA
00TB0329,1.078016323,I,ITA
00TB0339,0.636595349,I,ITA
00TB0359,1.069582229,I,ITA
00TB0369,0.740313047,I,ITA
00TB0379,1.159080921,I,ITA
00TB040Z,0.804535698,I,ITA
00TB041Z,1.051035363,I,ITA
00TB043Z,0.806515428,I,ITA
00TB045Z,1.234894206,I,ITA
00TB046Z,0.808774026,I,ITA
00TB047Z,0.835664637,I,ITA
00TB048Z,0.808875713,I,ITA
00TB049Z,0.808534365,I,ITA
00TB050Z,1.529994326,I,ITA
00TB052Z,1.507414432,I,ITA
00TB053Z,1.146017339,I,ITA
00TB055Z,1.245556379,I,ITA
00TB056Z,1.015887105,I,ITA
00TB058Z,0.976519854,I,ITA
00TB060Z,0.954549256,I,ITA
00TB062Z,0.703851065,I,ITA
00TB063Z,0.500405356,I,ITA
00TB064Z,1.18001828,I,ITA
00TB065Z,1.002619209,I,ITA
00TB066Z,0.804606032,I,ITA
00TB069Z,1.067973691,I,ITA
00TB070Z,0.717481093,I,ITA
00TB071Z,1.350413979,I,ITA
00TB073Z,0.74219817,I,ITA
00TB080Z,0.728419396,I,ITA
00TB081Z,2.103773232,I,ITA
00TB084Z,1.249740215,I,ITA
00TB085Z,0.700276174,I,ITA
00TB091Z,1.179398456,I,ITA
00TB093Z,0.808181418,I,ITA
00tb097a,1.274096716,I,ITA
00TB112Z,1.231336728,I,ITA
00TB113Z,0.936383702,I,ITA
00TB114Z,1.050990313,I,ITA
00TB116Z,0.812568655,I,ITA
00TB119Z,0.727292662,I,ITA
00TB121Z,0.981606426,I,ITA
00TB122A,0.761788903,I,ITA
00TB123Z,0.7208002,I,ITA
00TB127Z,0.414737637,I,ITA
00TB128Z,1.026374336,I,ITA
00TB130Z,1.5114492,I,ITA
00TB133X,0.841561443,I,ITA
00TB134X,0.868354194,I,ITA
00TB135X,0.664104656,I,ITA
00tb136a,1.024180345,I,ITA
00TB137A,1.008744231,I,ITA
00tb138a,0.593625193,I,ITA
00TB139X,1.009847317,I,ITA
00tb141a,0.787003377,I,ITA
00TB142X,0.762144548,I,ITA
00TB143A,1.204914546,I,ITA
00TB144X,1.298412299,I,ITA
00tb145a,1.767470414,I,ITA
00TB146X,0.456265877,I,ITA
00TB147A,0.988120688,I,ITA
00TB148X,1.036149569,I,ITA
00TB150X,0.739865618,I,ITA
00TB153X,0.844137349,I,ITA
00TB154X,1.071234726,I,ITA
00tb155a,0.857953722,I,ITA
00TB156X,0.611686244,I,ITA
00TB158X,0.599518898,I,ITA
00TB161X,1.037028537,I,ITA
00TB239X,1.117672538,I,ITA
00TD0050,0.798650687,I,ITA
00TD0060,0.962655206,I,ITA
00TD0089,1.124937646,I,ITA
00TE0039,1.702341473,I,ITA
00TE0079,0.737169241,I,ITA
00TE0089,0.568791988,I,ITA
00TE0109,0.420828201,I,ITA
00TE0199,0.559119336,I,ITA
00TE0209,0.676509046,I,ITA
00TE0219,0.667532868,I,ITA
00TE0229,0.817783872,I,ITA
00TE0239,0.901280355,I,ITA
00TE0269,1.238028016,I,ITA
00TE0279,1.490249393,I,ITA
00TE0289,1.555337466,I,ITA
00TE0309,0.652568806,I,ITA
00TE0329,0.706055967,I,ITA
00TE0359,0.712851139,I,ITA
00TE0379,0.646966438,I,ITA
00TE0449,1.674072429,I,ITA
00TE0519,1.183253296,I,ITA
00TE0579,0.61868316,I,ITA
00TE0619,0.777983197,I,ITA
00TE0689,1.144695237,I,ITA
00TE0699,1.154429126,I,ITA
00TE0719,1.39622979,I,ITA
00TE0739,1.461477914,I,ITA
00TE0769,0.893718012,I,ITA
00TE0799,1.422517196,I,ITA
00TE0809,1.5681831,I,ITA
00TE0829,1.101856159,I,ITA
00TE0859,0.893500416,I,ITA
00TE0869,1.034707864,I,ITA
00TE0939,0.929107512,I,ITA
00TE0959,1.455615501,I,ITA
00TE0989,1.404385284,I,ITA
00TE1049,0.803546938,I,ITA
00TE1059,1.573798386,I,ITA
00TN0019,1.376482398,I,ITA
00TN0029,1.460256763,I,ITA
00TN0039,0.998909082,I,ITA
00TN0049,0.781605175,I,ITA
00TN0059,0.618919638,I,ITA
00TN0069,0.769923798,I,ITA
00TN0079,1.663487857,I,ITA
00TN0089,1.320173018,I,ITA
00TN0099,1.108595502,I,ITA
00TN0109,1.449346808,I,ITA
00TN0119,0.855374482,I,ITA
00TN0129,0.812212633,I,ITA
00TN0139,0.779383021,I,ITA
00TN0149,0.732423155,I,ITA
00TN0170,0.95702226,I,ITA
00TN0189,1.011237874,I,ITA
00TN0199,0.760747364,I,ITA
00TN0209,1.217669904,I,ITA
00TN0239,1.309550332,I,ITA
00TN0249,0.651093456,I,ITA
00TN0889,0.781553632,I,ITA
00TN1069,1.4269467,I,ITA
00TN1089,1.450549282,I,ITA
00TN1099,1.024915417,I,ITA
00TN1109,1.261337518,I,ITA
00TN1149,1.275569487,I,ITA
AS31001Z,0.979385664,I,ITA
AS31003Z,1.050830931,I,ITA
AS31013Z,1.127389807,I,ITA
AS31020Z,0.929194496,I,ITA
AS31040Z,1.459068289,I,ITA
AS31041A,0.972830529,I,ITA
AS31042Z,1.383512074,I,ITA
BC00001Z,1.215871671,I,ITA
BC00002Z,1.163985086,I,ITA
BC00004Z,0.964011133,I,ITA
BC00005Z,1.015958062,I,ITA
BC00006Z,1.051313979,I,ITA
BC00007Z,0.757514939,I,ITA
BC00011Z,1.249513611,I,ITA
BC00012Z,1.477427428,I,ITA
BC00013Z,1.402440555,I,ITA
BC00014Z,1.322969656,I,ITA
BC00016Z,1.302419249,I,ITA
BC00017Z,1.001024325,I,ITA
BC00018Z,0.85266436,I,ITA
BC00020Z,1.36676238,I,ITA
BC00021Z,1.077287485,I,ITA
BC00022Z,1.003395631,I,ITA
BC00025Z,1.356299109,I,ITA
BC00026Z,0.878409156,I,ITA
BC00028Z,1.370257578,I,ITA
BC00029Z,0.874583225,I,ITA
BC00030Z,0.92004927,I,ITA
BC00032Z,0.981062925,I,ITA
BC00037Z,1.08572447,I,ITA
BC00041Z,0.683731407,I,ITA
BC00042Z,1.325784851,I,ITA
BC00043Z,0.758108031,I,ITA
BC00045Z,1.34811761,I,ITA
BC00046Z,1.256352759,I,ITA
BC00047Z,1.246422436,I,ITA
BC00048Z,0.698856079,I,ITA
BC00049Z,1.214193329,I,ITA
TORN001,1.465948401,I,ITA
TORN002,1.36807011,I,ITA
TORN003,1.30353888,I,ITA
TORN004,1.906379336,I,ITA
TORN005,1.439544862,I,ITA
TORN006,1.42568236,I,ITA
TORN007,1.979530407,I,ITA
TORN008,1.682137295,I,ITA
TORN009,1.917875851,I,ITA
TORN010,1.673715513,I,ITA
TORN011,0.725093507,I,ITA
TORN012,0.747894676,I,ITA
TORN013,1.914940569,I,ITA
TORN014,1.255322012,I,ITA
TORN051,1.327154758,I,ITA
TORN052,1.40523999,I,ITA
TORN053,1.461493631,I,ITA
TORN054,1.316189599,I,ITA
TORN055,1.297345933,I,ITA
TORN061,1.939406275,I,ITA
TORN062,1.234878438,I,ITA
TORN063,1.203338786,I,ITA
TORN064,1.098552536,I,ITA
TORN065,1.269539972,I,ITA
TORN101,1.087248581,I,ITA
TORN201,0.960774479,I,ITA
TORN202,0.921248454,I,ITA
TORN203,0.738484812,I,ITA
TORN204,0.93528884,I,ITA
TORN205,1.16502822,I,ITA
TORN206,1.104277901,I,ITA
TORN207,0.520621992,I,ITA
TORN208,1.336020407,I,ITA
TORN209,0.981085877,I,ITA
TORN210,0.895101148,I,ITA
TORN221,1.044608119,I,ITA
TORN222,0.842314866,I,ITA
TORN223,1.290417871,I,ITA
TORN225,1.072351129,I,ITA
TORN227,1.5745954,I,ITA
TORN229,1.208203346,I,ITA
TORN230,0.93422098,I,ITA
TORN231,1.281557665,I,ITA
TORN232,0.983093472,I,ITA
TORN234,1.727413207,I,ITA
TORN235,1.136795563,I,ITA
TORN236,0.757367173,I,ITA
TORN237,1.135129719,I,ITA
TORN238,1.238449675,I,ITA
TORN239,1.006217461,I,ITA
TORN240,1.100689628,I,ITA
TORN241,1.190279077,I,ITA
TORN242,1.147854154,I,ITA
TORN243,1.22625111,I,ITA
TORN244,0.973895705,I,ITA
TORN245,1.214761559,I,ITA
TORN246,1.159013265,I,ITA
TORN247,0.90500899,I,ITA
TORN248,0.705855765,I,ITA
TORN250,1.1131207,I,ITA
TORN251,1.246453318,I,ITA
TORN252,1.291799239,I,ITA
TORN253,1.690443008,I,ITA
TORN254,1.480903568,I,ITA
TORN258,0.901456051,I,ITA
-1,1.992242194,T,ITA
-10,1.812714887,T,ITA
-11,2.571660116,T,ITA
-12,5.391833359,T,ITA
-13,2.405374807,T,ITA
-14,2.592549702,T,ITA
-15,5.426699445,T,ITA
-16,3.222383344,T,ITA
-17,4.419623646,T,ITA
-18,7.995107468,T,ITA
-19,2.827188473,T,ITA
-2,1.997825063,T,ITA
-20,11.12506345,T,ITA
-21,4.299787095,T,ITA
-22,4.459312555,T,ITA
-23,3.429797058,T,ITA
-24,2.443170495,T,ITA
-25,2.602833404,T,ITA
-26,3.125951851,T,ITA
-27,2.912312052,T,ITA
-28,2.288917782,T,ITA
-29,1.407312894,T,ITA
-3,1.751460064,T,ITA
-30,0.751941319,T,ITA
-31,4.865924908,T,ITA
-32,4.858031009,T,ITA
-33,4.626657641,T,ITA
-34,5.276960817,T,ITA
-35,7.166708428,T,ITA
-36,1.48208669,T,ITA
-37,2.458572031,T,ITA
-38,31.4620815,T,ITA
-4,1.957431822,T,ITA
-5,2.206337885,T,ITA
-6,2.450429637,T,ITA
-7,2.570019557,T,ITA
-8,2.762554838,T,ITA
-9,3.960546244,T,ITA
0,2.316705499,T,ITA
1,2.426478716,T,ITA
10,1.463668936,T,ITA
10,31023.17507,A,ITA
100,1.453253428,T,ITA
100,42549.72232,A,ITA
1000,0.915674845,T,ITA
1001,1.040407571,T,ITA
1002,1.073410015,T,ITA
1003,1.153879565,T,ITA
1004,1.061695828,T,ITA
1005,1.178067346,T,ITA
1006,1.092622588,T,ITA
1007,1.063928447,T,ITA
1008,1.021203055,T,ITA
1009,0.891611884,T,ITA
101,1.429662216,T,ITA
101,41794.86099,A,ITA
1010,1.050332279,T,ITA
1011,0.939179586,T,ITA
1012,0.97230166,T,ITA
1013,1.224272549,T,ITA
1014,1.034416171,T,ITA
1015,1.131424487,T,ITA
1016,1.401594569,T,ITA
1017,1.209871887,T,ITA
1018,1.028572337,T,ITA
1019,0.914528639,T,ITA
102,1.217657102,T,ITA
102,41555.47135,A,ITA
1020,0.961387291,T,ITA
1021,1.247554688,T,ITA
1022,1.03604514,T,ITA
1023,1.080454993,T,ITA
1024,0.91109256,T,ITA
1025,1.001188499,T,ITA
1026,1.028868165,T,ITA
1027,0.811854147,T,ITA
1028,1.037504601,T,ITA
1029,1.008862871,T,ITA
103,1.033284963,T,ITA
103,41863.61253,A,ITA
1030,0.989356326,T,ITA
1031,1.010770116,T,ITA
1032,1.257472774,T,ITA
1033,1.034747778,T,ITA
1034,1.10213734,T,ITA
1035,0.90783594,T,ITA
1036,1.063584973,T,ITA
1037,0.881706894,T,ITA
1038,1.054780607,T,ITA
1039,0.98749416,T,ITA
104,1.077983536,T,ITA
104,39817.37343,A,ITA
1040,1.059342142,T,ITA
1041,0.989947677,T,ITA
1042,1.208994471,T,ITA
1043,1.137626274,T,ITA
1044,0.962811087,T,ITA
1045,1.052333181,T,ITA
1046,0.946858794,T,ITA
1047,1.020144414,T,ITA
1048,0.954621699,T,ITA
1049,1.08719022,T,ITA
105,1.158466562,T,ITA
105,42422.45063,A,ITA
1050,1.071482181,T,ITA
1051,0.900042394,T,ITA
1052,1.115552857,T,ITA
1053,0.923515561,T,ITA
1054,0.871178744,T,ITA
1055,0.783629235,T,ITA
1056,0.904116534,T,ITA
1057,0.904578955,T,ITA
1058,0.915446387,T,ITA
1059,1.005877488,T,ITA
106,1.275573363,T,ITA
106,41643.93,A,ITA
1060,0.858808396,T,ITA
1061,0.912808329,T,ITA
1062,0.90988584,T,ITA
1063,0.968593073,T,ITA
1064,0.909868185,T,ITA
1065,0.815724164,T,ITA
1066,0.936432983,T,ITA
1067,1.034831836,T,ITA
1068,1.124194342,T,ITA
1069,0.921725966,T,ITA
107,1.519027859,T,ITA
107,43093.75772,A,ITA
1070,1.064233512,T,ITA
1071,0.990525985,T,ITA
1072,0.975619998,T,ITA
1073,0.930269754,T,ITA
1074,1.022041727,T,ITA
